segment_id,rrowner1,yardname,passenger,tracks,miles,geometry,annual_estimate
462,CSXT,FALSE,FALSE,1,0.03698505,"MULTILINESTRING ((-87.58489669999994 37.976278, -87.58427729999994 37.976495200000045))",1040
684,NS,FALSE,FALSE,0,0.09529042,"MULTILINESTRING ((-87.46704467899997 41.591904115000034, -87.46740131899998 41.59198845700007, -87.46759998199997 41.59204805600007, -87.46806258199996 41.59215306300007, -87.46835773899994 41.59224671800007, -87.46875222499995 41.59240564800007))",16016
1297,CSXT,FALSE,FALSE,1,5.16114098,"MULTILINESTRING ((-85.73576080099997 38.978447516000074, -85.73445000999999 38.978510208000046, -85.734078 38.978528, -85.73271 38.978624, -85.73237980999994 38.97863311400005, -85.731913 38.978646, -85.728997 38.978826, -85.725487 38.978993, -85.72498004599998 38.979020811000055, -85.72137935999996 38.97921834400006, -85.69835009299999 38.98048172100005, -85.698345 38.980482, -85.696862 38.98061400100005, -85.69679182299996 38.98062348500008, -85.69600272299994 38.98073013800007, -85.69569300099994 38.980772, -85.694405 38.981008, -85.69404332399995 38.98109398300005, -85.69313024999997 38.98131105400006, -85.69308 38.98132299900004, -85.69191818099995 38.981663799000046, -85.691805 38.98169700100004, -85.691126 38.981933, -85.69093715399998 38.982013307000045, -85.68971185499998 38.982534361000035, -85.689407 38.982664, -85.68839557899997 38.983171182000035, -85.688376 38.983181, -85.68745 38.983704, -85.686741768 38.98415279000005, -85.686672 38.984197, -85.686033 38.98463799900003, -85.68587957999995 38.98475280200006, -85.68555770299997 38.984993658000064, -85.68544900099994 38.985075, -85.68428100099999 38.986019, -85.68083524599996 38.98883862900004, -85.66713770899997 39.00004720000004, -85.66499609299996 39.00179966700006, -85.66263100099997 39.003735, -85.66248583399994 39.00383820400003, -85.661863 39.004281, -85.66170730199997 39.00437243300007, -85.661158 39.004695, -85.66069552399995 39.00492129200006, -85.66041 39.005061, -85.66023696299999 39.00512798700004, -85.659369 39.005464, -85.65890646699995 39.00559315800007, -85.65841999899999 39.005729, -85.65841409999996 39.00573019900003, -85.657622 39.005891, -85.65748142699994 39.005910361000076, -85.65706113599998 39.005968245000076, -85.656787 39.006006, -85.65595213799998 39.00606853000005, -85.655799 39.00608, -85.65261575199997 39.00618425400006))",1404
1591,NS,FALSE,FALSE,0,0.32358039,"MULTILINESTRING ((-87.48198838599995 41.59594519700005, -87.48092191299997 41.59593578700003, -87.47683758299996 41.59587669800004, -87.47652125299999 41.59579581000003, -87.47621936599995 41.59569181100005, -87.475832256 41.59555458900007))",16016
2106,PVTX,FALSE,FALSE,0,0.6335627,"MULTILINESTRING ((-86.66441349999997 41.518602059000045, -86.65220352199998 41.51886867800005))",832
2137,NS,FALSE,FALSE,0,0.80556763,"MULTILINESTRING ((-85.60089336599998 41.474160324000025, -85.59683998799994 41.47215211400004, -85.59448681299995 41.47098168700006, -85.59337490599995 41.47042727400003, -85.59104945099995 41.46930920700004, -85.59041550399996 41.46891049100003, -85.59002070599996 41.46869935400008, -85.588323587 41.46803097600008, -85.58786465499998 41.46784001200007))",20904
2714,PVTX,FALSE,FALSE,0,0.01637284,"MULTILINESTRING ((-86.65220352199998 41.51886867800005, -86.651887935 41.51887411800004))",832
3924,NS,FALSE,FALSE,0,0.07945974,"MULTILINESTRING ((-87.47044282599995 41.59304958600006, -87.46905470699994 41.59255991300006))",16016
4167,NS,FALSE,FALSE,0,0.39862432,"MULTILINESTRING ((-86.86312079199996 40.44262723400004, -86.86272656899996 40.442935902000045, -86.86227447199997 40.443297581000024, -86.86118467799997 40.44418273900004, -86.86036614299996 40.44485850700005, -86.85912882499997 40.44582932800006, -86.85871955799996 40.44615055400004, -86.85836025799995 40.446445607000044, -86.85812231199998 40.44661217000004, -86.85788006399997 40.44679057500008))",260
4171,NS,TRUE,FALSE,0,0.02308231,"MULTILINESTRING ((-86.85994032599996 40.44557058600003, -86.85960182999997 40.44578279600006))",260
4352,BHR,FALSE,FALSE,0,0.38971061,"MULTILINESTRING ((-87.15541558999996 41.62077017000007, -87.15505040999994 41.620959748000075, -87.15419703599997 41.62128299500006, -87.15395136799998 41.621425223000074, -87.15372509599996 41.62165149700007, -87.15355700699996 41.62192302500006, -87.15347296199997 41.622142833000055, -87.153464881 41.62336568000006, -87.15349720499995 41.623540234000075, -87.15357478599998 41.62369539100007, -87.15414693299994 41.624435627000025, -87.15424067499998 41.62464574000006, -87.15430209099998 41.624839688000066, -87.15430855599999 41.625550832000044))",16016
4383,BHR,FALSE,FALSE,0,0.46988617,"MULTILINESTRING ((-87.15549972399998 41.64080617500008, -87.15604924399997 41.64077385100006, -87.15656643999995 41.640515253000046, -87.15681429999995 41.64033647000008, -87.15689507499997 41.64027820500007, -87.157029761 41.640008832000035, -87.15717522499995 41.63954551100005, -87.15722909899995 41.638947503000054, -87.15722371099997 41.63679251900004, -87.15724526099996 41.63472373600007))",16016
4639,CSS,FALSE,FALSE,0,0.19538216,"MULTILINESTRING ((-87.13993320099996 41.63200511600007, -87.14034695699996 41.63135215700004, -87.14110982099999 41.63082849500006, -87.14147832299994 41.630272509000065, -87.14150418299994 41.62956136400004))",16016
4650,CSXT,FALSE,FALSE,0,0.30599086,"MULTILINESTRING ((-86.89978296499999 41.51353999500003, -86.899726935 41.51325984700003, -86.89967952599994 41.51130312200007, -86.89963211599996 41.511091934000035, -86.89953729699994 41.510880746000055, -86.89931748799995 41.510635077000074, -86.89907612999997 41.510475609000025, -86.89876150199996 41.510337691000075, -86.89848566499995 41.51026011000005, -86.89808052799998 41.51023425200003, -86.89753747099996 41.510143741000036))",832
4671,NS,FALSE,FALSE,0,0.06182979,"MULTILINESTRING ((-87.16919572199998 41.63351545200004, -87.16977347799997 41.633377137000025, -87.170064401 41.63322844400005, -87.17022099599995 41.633096271000056))",16016
4793,LMIC,FALSE,FALSE,0,0.29326534,"MULTILINESTRING ((-87.12672153399996 41.63087547300006, -87.12508320899997 41.630931934000046, -87.12456601199995 41.63084789100003, -87.12172143399994 41.63078970600003, -87.12108409899997 41.63088193900006))",13052
4795,LMIC,FALSE,FALSE,0,0.11025887,"MULTILINESTRING ((-87.12076084999995 41.62920105200004, -87.12015045199996 41.629160537000075, -87.11975608899996 41.629005379000034, -87.11948456099998 41.62879850100006, -87.11927121799994 41.62845585800005, -87.11920549099995 41.62832989900005))",13052
4802,LMIC,FALSE,FALSE,0,0.25039344,"MULTILINESTRING ((-87.11617773899997 41.627403256000036, -87.12008903299994 41.625269821000074))",13052
4808,LMIC,FALSE,FALSE,0,0.13905847,"MULTILINESTRING ((-87.11876318099996 41.63230422700008, -87.11888978599995 41.63271626000005, -87.11889894399997 41.63430836100008))",13052
4839,LMIC,FALSE,FALSE,0,0.13983351,"MULTILINESTRING ((-87.12189868099995 41.635181131000024, -87.12185719799999 41.63663402100008, -87.12170850499996 41.63680210800004, -87.12149515999994 41.63690554800007, -87.12125865099995 41.63693959700004))",13052
5876,LIRC,FALSE,FALSE,0,1.01154676,"MULTILINESTRING ((-85.71897371399996 38.280353658000024, -85.71913332899999 38.28015444600004, -85.71952950899998 38.27978324800006, -85.71984002899995 38.27954054400004, -85.71993282799997 38.27935494600007, -85.72010057999995 38.27921931600008, -85.72048605199996 38.278944489000025, -85.720914355 38.27869107600003, -85.72144616499997 38.27837698700006, -85.72167816299998 38.27826277300005, -85.72201009599996 38.27810572900006, -85.72224209399997 38.278009360000055, -85.72252762999995 38.27794154600008, -85.72281673299995 38.27790228500004, -85.72313796199995 38.27782733200007, -85.72328786799994 38.27778807100003, -85.72374472399997 38.277527519000046, -85.72435148699998 38.27719558500007, -85.72456920699994 38.277038540000035, -85.72480834299995 38.27684937300006, -85.72516883199995 38.27652814600003, -85.72539369199995 38.27632827100007, -85.72567922599995 38.27612839600005, -85.72599688399998 38.27593566000007, -85.72638949499998 38.275667971000075, -85.72691416599997 38.27538957400003, -85.72730677699997 38.275168284000074, -85.72768868099996 38.274993394000035, -85.72802775399998 38.274854195000046, -85.72841322599999 38.27477210400008, -85.72865593299997 38.27475425800003, -85.72886651399995 38.27475068900003, -85.72908780399996 38.27477567300008, -85.72921986399996 38.27475782800008, -85.72948041499995 38.274693582000054, -85.72976148799995 38.27458221300003, -85.72998367099996 38.274511553000025, -85.73070107799998 38.27415820400006, -85.73088667699994 38.27402257400007, -85.73097947399998 38.273933344000056, -85.73102944399994 38.27384054500004, -85.73111867499995 38.27366208400008, -85.73115436599994 38.27351574800008, -85.73121147199998 38.27341224300005, -85.73128285799999 38.27333015000005, -85.73136851699996 38.273248058000036, -85.73182894299998 38.27300892300008, -85.73270696399999 38.27258418900004, -85.73363852399996 38.27206308700005))",3484
6160,NS,FALSE,FALSE,0,0.12423998,"MULTILINESTRING ((-87.17162712299995 41.63197029200006, -87.17162245299994 41.63225870000008, -87.17160952299997 41.63249790300006, -87.17157073399994 41.63265306200003, -87.17144143499996 41.63284701100008, -87.17126688099995 41.63304095900003, -87.17096302899995 41.63319611700007, -87.17074322099995 41.63325430300006, -87.17047420699998 41.63332254300008))",16016
6163,LMIC,FALSE,FALSE,0,0.05816129,"MULTILINESTRING ((-87.11582162699995 41.63723052000006, -87.11692066899997 41.63705596600005))",13052
6172,LMIC,FALSE,FALSE,0,0.09046744,"MULTILINESTRING ((-87.12595220599997 41.63698485100008, -87.12639230699995 41.63703185700007, -87.12672094199996 41.63716115600005, -87.12703880099997 41.637236580000035, -87.12763680999996 41.637252742000044))",13052
6538,CSXT,FALSE,TRUE,1,6.73772581,"MULTILINESTRING ((-86.92655814799997 40.39308648000008, -86.92671986099998 40.39295184400004, -86.92685900099997 40.392835999000056, -86.92726785899998 40.39242787400008, -86.92741900099998 40.392276999000046, -86.92791499499998 40.391668527000036, -86.92793903599994 40.39163903600007, -86.92843 40.390862, -86.92859313199995 40.390562604000024, -86.93010906899997 40.387780390000046, -86.931551 40.385134, -86.93173536499995 40.38477295300004, -86.931983 40.384288, -86.93221713999998 40.383777018000046, -86.93246000099998 40.38324700100003, -86.93250797599995 40.38313163400005, -86.93275900099997 40.382528, -86.93291547499996 40.38204501300004, -86.93293200199997 40.381994001000066, -86.93300929499998 40.38163767800006, -86.93307300099997 40.381344, -86.933155 40.380779, -86.93316172799996 40.38070014700003, -86.93319100099995 40.380357, -86.933188724 40.38014011800004, -86.93318700099996 40.379976, -86.93314700099995 40.379582, -86.93312444299994 40.37945918400004, -86.933084 40.379239, -86.93298400099997 40.378874, -86.93291679099997 40.37869228300008, -86.93284900099997 40.378509001000054, -86.93281431199995 40.37843673000003, -86.93264500099997 40.378084, -86.93257326299994 40.37797058700005, -86.93153300099993 40.376326, -86.93141166899994 40.37610363300007, -86.93126400099999 40.37583299900007, -86.93111008099999 40.37548121300006, -86.93089800099995 40.374996499000076, -86.93051538399999 40.37412202000007, -86.92905400199999 40.370782001000066, -86.92880099699994 40.370139608000045, -86.92879800099996 40.370132, -86.92867700099998 40.369684, -86.92866822399998 40.369617591000065, -86.92860800099999 40.36916200100006, -86.92861313499998 40.36899039300005, -86.92862200099995 40.36869399900007, -86.92865988599993 40.36845154400004, -86.92868200099997 40.36831, -86.92870918699998 40.36821256300004, -86.92879500099997 40.367905, -86.92895100099997 40.367531, -86.92899941199994 40.36744531800008, -86.92918672399998 40.36711379900004, -86.92919000099994 40.367108, -86.92953486199997 40.36666147900007, -86.92963100099996 40.366537, -86.93077169499998 40.365322201000026, -86.93100100099997 40.36507800100003, -86.93120535399999 40.36480650300007, -86.93128100199993 40.364706, -86.93139922399996 40.364509532000056, -86.931488 40.364362, -86.93165800099996 40.363991, -86.93167983899997 40.36392655600008, -86.931821 40.36351, -86.93212800099997 40.362431, -86.93217099199995 40.362204494000025, -86.93223600099998 40.361862, -86.93226717299996 40.36132924900005, -86.93226900099995 40.361298, -86.93225100099994 40.360314999000025, -86.93219882199998 40.35852061500003, -86.93219700099996 40.358458, -86.93215991599999 40.35805183400004, -86.93213400199994 40.357768, -86.93210049099997 40.357614252000076, -86.93203200099998 40.3573, -86.93198019099998 40.35715718700004, -86.93187600199997 40.35687, -86.93179079199996 40.356694470000036, -86.93107600199994 40.355222, -86.93101254499999 40.355055228000026, -86.93088435899995 40.35471834100008, -86.930877 40.354699, -86.93082871599995 40.35445825200003, -86.930805 40.35434, -86.93079382099995 40.354109814000026, -86.93078800199999 40.35398999900008, -86.93080925499999 40.353760857000054, -86.93082000099997 40.353645, -86.930884973 40.35336345400003, -86.93089500099995 40.35332, -86.93107600199994 40.352824, -86.93124057099999 40.352460258000065, -86.93146600199998 40.351962, -86.93166483699997 40.35159810700003, -86.931725 40.351488, -86.93203600099997 40.351032, -86.93219579599997 40.35084495000007, -86.932335 40.350682, -86.93243948899999 40.350579691000064, -86.93267100099996 40.350353, -86.93274963799996 40.35028955200005, -86.93392862499996 40.34933829400006, -86.93398600099994 40.34929200100004, -86.93434315399998 40.34897235200003, -86.93440500099996 40.34891699900004, -86.93466026899995 40.348641, -86.93479900099999 40.34849100100007, -86.93503956199999 40.348142789000065, -86.935237 40.347857, -86.93528293499998 40.34777157900004, -86.935415 40.347526, -86.935576 40.347157, -86.93559721599996 40.34708204300006, -86.93573674899994 40.34658908000006, -86.93575800099995 40.346514, -86.93581299899995 40.346154, -86.93582074699998 40.346030048000046, -86.93583500099999 40.345802, -86.93580748899996 40.345341344000076, -86.935792 40.345082, -86.93574983599996 40.34489225900006, -86.935684 40.344596, -86.93565102199994 40.344499650000046, -86.935569 40.344260001000066, -86.93545837199997 40.34402548500003, -86.93530200099997 40.343694001000074, -86.935136 40.343394, -86.93465192599996 40.34259181600004, -86.93371534299996 40.341039754000064, -86.93292364899997 40.33972779800007, -86.92513597099997 40.32682243000005, -86.92346216099997 40.324048670000025, -86.92093064099998 40.319853554000076, -86.92028099899994 40.31877699900008, -86.91627199799996 40.31191, -86.91607634899998 40.31154658200006, -86.91585799899997 40.31114100100007, -86.91565099899998 40.310676999000066, -86.91565060999994 40.31067597500004, -86.91547799899996 40.310221, -86.91545021699994 40.310133575000066, -86.91532799899994 40.30974900100006, -86.91522379599996 40.30934643000006, -86.91518899799996 40.309212, -86.913821537 40.30250328500006))",260
67,CSXT,FALSE,FALSE,1,0.42832016,"MULTILINESTRING ((-86.191377833 39.76884643000005, -86.19144190099996 39.76903635200006, -86.19146000099994 39.76909, -86.19177999899995 39.77017, -86.19196 39.77071, -86.19212 39.77138, -86.19214 39.77153, -86.1922 39.772110001000044, -86.19224000099996 39.772909999000035, -86.19225443099998 39.774986682000076))",2184
459,CSXT,FALSE,FALSE,1,0.17511928,"MULTILINESTRING ((-87.59172292099998 37.976741521000065, -87.59120240099998 37.976694329000054, -87.58933 37.976679999000055, -87.58894 37.97662, -87.58856 37.97649000100006))",1040
680,EWR,FALSE,FALSE,0,0.1240737,"MULTILINESTRING ((-86.56966839999995 41.528054799000074, -86.56851000099994 41.52724, -86.56792059999998 41.52682710000005))",832
689,CN,FALSE,FALSE,1,0.4165597,"MULTILINESTRING ((-87.47019231899998 41.649894851000056, -87.46867134399997 41.64875834600008, -87.46830381599995 41.64848906100008, -87.46782339299995 41.64812800900006, -87.46577480299999 41.646612203000075, -87.46446910799995 41.64565169100007))",16016
827,KBSR,FALSE,FALSE,1,2.63607762,"MULTILINESTRING ((-87.32120729999997 40.61535930000008, -87.3204 40.6148, -87.31894 40.61371999900007, -87.31789000099997 40.61294999900008, -87.31151999899998 40.60843, -87.30459999899995 40.603530001000024, -87.3026 40.6021, -87.30021 40.60043, -87.29837 40.5991, -87.28454832699998 40.58930656500007))",468
833,KBSR,FALSE,FALSE,1,4.22598169,"MULTILINESTRING ((-87.24678 40.56247, -87.24628999899994 40.56213, -87.23953 40.55732, -87.23868999899997 40.556700001000024, -87.23768 40.55589, -87.23716 40.55542000100007, -87.23658 40.55485, -87.23593999899998 40.55413, -87.23509 40.55304, -87.23443 40.55203, -87.22737 40.54096, -87.22564 40.53819, -87.22265000099998 40.53356, -87.21344 40.51909999900005, -87.21114 40.51548, -87.21074 40.51493, -87.21023 40.514330001000076, -87.20987 40.51397, -87.20911 40.513329999000064, -87.20885000099997 40.51315000100004, -87.20837 40.512830001000054, -87.20756 40.51238, -87.20621822399994 40.51182443700003, -87.20561229999998 40.511629775000074, -87.20488299899995 40.511435111000026))",260
1524,IHB,TRUE,FALSE,0,0.13228419,"MULTILINESTRING ((-87.45913909299998 41.645473769000034, -87.45932847799997 41.644935513000064, -87.45942316999998 41.64434741900004, -87.45939825199997 41.64357990700006))",16016
1540,CN,FALSE,FALSE,0,0.7270328,"MULTILINESTRING ((-87.45273725899995 41.67294966800006, -87.45190590399994 41.67311131900004, -87.45143249199998 41.67309977200006, -87.44887358799997 41.67267330100003, -87.44769138899994 41.67247625500005, -87.44666374099995 41.67224532300003, -87.44622496999995 41.67209521700005, -87.44509340299999 41.671194581000066, -87.44492020199993 41.67091746300008, -87.44489710999994 41.67058261100004, -87.44502412099996 41.670051467000064, -87.44510190299997 41.66945515800006, -87.44519732299995 41.66872360600007, -87.44554371999999 41.668434941000044, -87.44601713099996 41.668342567000025, -87.44649054199994 41.66842339500005, -87.44712560599999 41.668827527000076))",16016
1643,NS,FALSE,FALSE,0,0.20300006,"MULTILINESTRING ((-87.46875222499995 41.59240564800007, -87.46833219499996 41.59219563400006, -87.46796041299996 41.59201116100007, -87.46744400299997 41.59169912300007, -87.46710707699998 41.59138811500003, -87.46686086299997 41.59103175200005, -87.46671831799995 41.59055228100004, -87.46665352399998 41.590118165000035))",16016
2001,INRD,TRUE,FALSE,1,0.14582924,"MULTILINESTRING ((-87.19708705799997 39.15950447900008, -87.19706469399995 39.159122307000075, -87.19702 39.157552, -87.19700273899997 39.157391853000036))",208
2745,BHR,FALSE,FALSE,0,0.18732847,"MULTILINESTRING ((-87.15199410299994 41.633535047000066, -87.15199787599994 41.63534868000005, -87.15189012599996 41.63566115400005, -87.15173389099994 41.635919751000074, -87.15153455499996 41.636172962000046))",16016
2763,CSXT,FALSE,FALSE,0,0.13966743,"MULTILINESTRING ((-86.23500272299998 39.74749238700008, -86.23502943399996 39.747323073000075, -86.23503704799998 39.747246930000074, -86.23506750499996 39.74714984800005, -86.23509796199994 39.74707751400007, -86.23515506799998 39.746969009000054, -86.23524263299998 39.74685098800006, -86.23533210099998 39.74675009900005, -86.23542727899996 39.746637788000044, -86.23563667099995 39.74632370000006, -86.23571662199998 39.74620567800008, -86.23576421099995 39.74612382600003, -86.23578515099996 39.746038164000026, -86.23579276499999 39.74591443200006, -86.23579823799997 39.74560968600008))",208
2871,CSXT,FALSE,FALSE,0,0.04806493,"MULTILINESTRING ((-87.12782027699996 41.59980583500004, -87.12836979799994 41.59961727500007, -87.12861761999994 41.599461037000026))",4732
3372,IHB,FALSE,FALSE,0,0.04197636,"MULTILINESTRING ((-87.45831460399995 41.64782317600003, -87.45889245999996 41.647396453000056))",16016
3612,GDLK,FALSE,FALSE,0,0.26950095,"MULTILINESTRING ((-85.832068183 41.71338171300005, -85.83695123499996 41.71201716600007))",22568
3907,CSXT,FALSE,FALSE,0,0.58173159,"MULTILINESTRING ((-86.23564441699995 39.734053406000044, -86.23273707199996 39.73650961200008, -86.23137291199998 39.73767326600006, -86.23119388799995 39.73789525500007, -86.23109005299995 39.738160211000036, -86.23109005299995 39.741157067000074))",208
4042,NS,FALSE,FALSE,0,0.16381193,"MULTILINESTRING ((-87.47227614799993 41.67216049800004, -87.47302454699997 41.67252599500006, -87.473976 41.672816073000035, -87.47500867399998 41.67333821200003))",16016
4156,NS,FALSE,FALSE,0,0.01767551,"MULTILINESTRING ((-86.85818655799994 40.44578411700007, -86.85811517499997 40.44592450500005, -86.85807840599995 40.44602626000005))",260
4161,NS,FALSE,FALSE,0,0.31242352,"MULTILINESTRING ((-86.86312079199996 40.44262723400004, -86.86296689499994 40.44279551400007, -86.86269801599997 40.44307153200003, -86.86252907399995 40.44324285300007, -86.86218167299995 40.44360691000003, -86.86199369499997 40.44378775000007, -86.86180333799996 40.44395907100005, -86.86156063299995 40.44414704900004, -86.86123940599998 40.444399270000076, -86.86079920599997 40.44475857000003, -86.86054698199996 40.444953686000076, -86.86006871099994 40.44534153800004, -86.85981410999995 40.44554855100006, -86.85954047099995 40.44575318500006, -86.85935249399995 40.44591023000004, -86.85921759399997 40.44602368200003))",260
4360,BHR,FALSE,FALSE,0,0.13707951,"MULTILINESTRING ((-87.15227209799997 41.63216447700006, -87.15243371999998 41.631514749000075, -87.15244341799996 41.630189434000044))",16016
4364,BHR,FALSE,FALSE,0,0.05719688,"MULTILINESTRING ((-87.14913174699996 41.62878675600007, -87.14915329699994 41.62897531700003, -87.14935801999997 41.62937937600003, -87.14940111999994 41.629584099000056))",16016
4366,BHR,FALSE,FALSE,0,0.15739118,"MULTILINESTRING ((-87.14982134199994 41.62806483500003, -87.14984289199998 41.62877059300007, -87.14983211699996 41.628932217000056, -87.14949270799997 41.629869635000034, -87.14942805799996 41.63014439500006, -87.14940650799997 41.630306019000045))",16016
4382,BHR,FALSE,FALSE,0,0.17652511,"MULTILINESTRING ((-87.15843050299998 41.639938795000035, -87.15822577799997 41.64019739300005, -87.157832494 41.640488316000074, -87.15739072199995 41.64070920300003, -87.15701360099996 41.640816950000044, -87.15679948599995 41.640842905000056, -87.15665802799998 41.64086005100006, -87.15608695699996 41.64085466200004, -87.15549972399998 41.64080617500008))",16016
4779,IHB,FALSE,FALSE,0,0.17932703,"MULTILINESTRING ((-87.47905468 41.60899185000005, -87.47909078899994 41.60766487200004, -87.47904113999994 41.60748433100008, -87.47892830199999 41.60729024900007, -87.47868005899994 41.60704200500004, -87.47848146399997 41.60687049000006, -87.47809781199999 41.60669446300005))",16016
4784,LMIC,FALSE,FALSE,0,0.09331757,"MULTILINESTRING ((-87.13085263799996 41.62967299300004, -87.13265474299999 41.629690125000025))",16016
4786,LMIC,FALSE,FALSE,0,0.16609054,"MULTILINESTRING ((-87.13085263799996 41.62967299300004, -87.12814112999996 41.629703593000045, -87.12764602299995 41.62972471200004))",13052
4796,LMIC,FALSE,FALSE,0,0.067277,"MULTILINESTRING ((-87.11920549099995 41.62832989900005, -87.11923512199996 41.62930449000004))",13052
4816,LMIC,FALSE,FALSE,0,0.09125305,"MULTILINESTRING ((-87.12672153399996 41.63087547300006, -87.12499269799997 41.63113234800005))",13052
5832,GDLK,FALSE,FALSE,0,0.30638097,"MULTILINESTRING ((-85.83769887699998 41.71203750700005, -85.83703743299998 41.71215508300003, -85.83299468399997 41.71325843500006, -85.83271453599997 41.713310155000045, -85.83238431299998 41.71333703300007, -85.832068183 41.71338171300005))",22568
6165,LMIC,FALSE,FALSE,0,0.18712516,"MULTILINESTRING ((-87.11692066899997 41.63705596600005, -87.11891564499996 41.63705424200003, -87.11982720399999 41.637112427000034, -87.12023449499998 41.63709303200005, -87.12052811099994 41.63706243100006))",13052
6167,LMIC,FALSE,FALSE,0,0.1338001,"MULTILINESTRING ((-87.12148492599994 41.63547205300006, -87.12148223099996 41.63638188700003, -87.12137879199997 41.63660816100003, -87.12110079999997 41.636815039000055, -87.12079048099997 41.63695726800006, -87.12052811099994 41.63706243100006))",13052
6317,NS,FALSE,FALSE,1,5.57721339,"MULTILINESTRING ((-86.85524232099993 40.44817435700003, -86.853715734 40.448813693000034, -86.85238190299998 40.44937230000005, -86.85106923299998 40.44992204600004, -86.84893639699999 40.45081527600007, -86.84647648499998 40.45184548700007, -86.84641474999995 40.45187134100007, -86.84613733799995 40.451987522000024, -86.84603800799994 40.45202912000008, -86.82975018999997 40.458850453000025, -86.82336237299995 40.461525668000036, -86.81250528099997 40.46607261200006, -86.81046326999996 40.46692780700005, -86.79178440099997 40.474750509000046, -86.78509008799995 40.477554086000055, -86.77998999899995 40.47969, -86.76242974199994 40.48701851100003))",260
6447,CSXT,TRUE,TRUE,1,1.12463302,"MULTILINESTRING ((-86.21246457399997 39.75655941300005, -86.212028 39.75666599900006, -86.20642595799995 39.75802368300003, -86.20390395899994 39.75863490200004, -86.19997578399995 39.75958691500006, -86.19684606099997 39.76034541900003, -86.19542392799997 39.760690081000064, -86.19231401599995 39.76144378400005))",208
6641,CSXT,FALSE,TRUE,1,0.38382816,"MULTILINESTRING ((-86.92655814799997 40.39308648000008, -86.92620200099998 40.393383001000075, -86.92556900099999 40.393832, -86.925462999 40.39389504300004, -86.92491612099997 40.39422029200006, -86.92480900099997 40.394284, -86.92424046899998 40.39456096200007, -86.92383600199997 40.394758, -86.92123191199994 40.395914617000074, -86.92102182799994 40.39600792400006, -86.920576827 40.39620557500007))",260
6778,CSXT,FALSE,TRUE,1,2.29036682,"MULTILINESTRING ((-86.86481869699998 40.482526445000076, -86.86391392599995 40.48515135300005, -86.86386199899994 40.485302, -86.863572 40.48609800100007, -86.86345750199996 40.48637312300008, -86.863361 40.486605, -86.86311899899994 40.48713, -86.86302958699997 40.487299782000036, -86.862773 40.487787, -86.86248129699999 40.48827479600004, -86.862294 40.488588, -86.86199029099998 40.48902322500004, -86.861622 40.489551, -86.86094928199998 40.49037941800003, -86.86082700099996 40.490530001000025, -86.86033430599997 40.49104454800005, -86.86010961599999 40.49127920800004, -86.860038 40.491354, -86.85989558099999 40.49148602100007, -86.85925760199996 40.49207741300006, -86.85923 40.492103, -86.858112 40.493011, -86.85801131899996 40.49308187300005, -86.857298 40.493584, -86.85717407999994 40.49366615500003, -86.85453879599999 40.49541326800005, -86.85450299899998 40.495437, -86.85380999899996 40.495957, -86.85333312799997 40.49635753600006, -86.85274799899997 40.496849, -86.85225967599996 40.497320382000055, -86.851941 40.49762799900003, -86.85127 40.498366, -86.85118571799995 40.49847244400007, -86.84992148399994 40.500069093000036, -86.849357 40.500782, -86.848628 40.501648, -86.84861353399998 40.50166302800005, -86.847959 40.502343, -86.84744218899993 40.50282236000004, -86.847131 40.50311099900006, -86.84705801699994 40.50316992900008, -86.846217 40.503849, -86.84609458599994 40.50393642100005, -86.845276 40.504521, -86.84505213399996 40.50466335700003, -86.844485 40.505024, -86.842366 40.506300999000075, -86.84223009899995 40.50639051600007, -86.84153757199994 40.506846677000055, -86.84140499899996 40.50693400100005, -86.84098670399999 40.50725197500003, -86.840692 40.50747600100004, -86.84051855199993 40.50762198800004, -86.84047540699999 40.50765830300003, -86.840073 40.507997, -86.83958056999995 40.50846121100005, -86.83938506599998 40.508645511000054))",260
6780,NICD,FALSE,TRUE,1,0.65429241,"MULTILINESTRING ((-86.61447907699994 41.71689382300008, -86.61015075299997 41.71685150600007, -86.60972759499998 41.71683941600003, -86.60182669499994 41.716779658000064))",13052
7298,NS,FALSE,TRUE,2,2.01536412,"MULTILINESTRING ((-86.69702028199998 41.62690603500005, -86.70715082199996 41.62165086200008, -86.70716126599996 41.621645442000045, -86.70718086499994 41.621635275000074, -86.70945363499999 41.620456285000046, -86.70965051999997 41.62035415300005, -86.71451892099998 41.61782869000007, -86.71532157599995 41.61741231600007, -86.71675871799994 41.61666680500008, -86.71952997499994 41.61522922900008, -86.72291647899993 41.61347249200003, -86.72453224099996 41.612634322000076, -86.72462359599996 41.612586933000046, -86.72527853999998 41.61224718400007, -86.72620754499997 41.61176526600008, -86.72903208899999 41.61030004700007))",2808
321,CSXT,FALSE,FALSE,1,0.63769598,"MULTILINESTRING ((-86.20398741799994 39.77384403600007, -86.19700828799995 39.77118782000008, -86.19643890099996 39.77098328300008, -86.19471139299998 39.77031992000008, -86.19326857899995 39.769720128000074))",2184
